QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
3268,Find Overlapping Shifts II,find-overlapping-shifts-ii,Hard,69.47535771065183,True,database,database
3269,Constructing Two Increasing Arrays,constructing-two-increasing-arrays,Hard,64.57399103139014,True,"array,dynamic-programming",algorithms
3270,Find the Key of the Numbers,find-the-key-of-the-numbers,Easy,76.67650936913849,False,math,algorithms
3271,Hash Divided String,hash-divided-string,Medium,84.506520278878,False,"string,simulation",algorithms
3272,Find the Count of Good Integers,find-the-count-of-good-integers,Hard,29.990867579908674,False,"hash-table,math,combinatorics,enumeration",algorithms
3273,Minimum Amount of Damage Dealt to Bob,minimum-amount-of-damage-dealt-to-bob,Hard,37.500843625565224,False,"array,greedy,sorting",algorithms
3274,Check if Two Chessboard Squares Have the Same Color,check-if-two-chessboard-squares-have-the-same-color,Easy,70.20422065481175,False,"math,string",algorithms
3275,K-th Nearest Obstacle Queries,k-th-nearest-obstacle-queries,Medium,47.89529051241786,False,"array,heap-priority-queue",algorithms
3276,Select Cells in Grid With Maximum Score,select-cells-in-grid-with-maximum-score,Hard,13.675788529712612,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
3277,Maximum XOR Score Subarray Queries,maximum-xor-score-subarray-queries,Hard,44.55749867514574,False,"array,dynamic-programming",algorithms
3278,Find Candidates for Data Scientist Position II,find-candidates-for-data-scientist-position-ii,Medium,45.028409090909086,True,database,database
3279,Maximum Total Area Occupied by Pistons,maximum-total-area-occupied-by-pistons,Hard,54.50819672131148,True,"array,hash-table,string,simulation,counting,prefix-sum",algorithms
3280,Convert Date to Binary,convert-date-to-binary,Easy,88.26557503777363,False,"math,string",algorithms
3281,Maximize Score of Numbers in Ranges,maximize-score-of-numbers-in-ranges,Medium,34.245438035111995,False,"array,binary-search,greedy,sorting",algorithms
3282,Reach End of Array With Max Score,reach-end-of-array-with-max-score,Medium,31.593993836469743,False,"array,greedy",algorithms
3283,Maximum Number of Moves to Kill All Pawns,maximum-number-of-moves-to-kill-all-pawns,Hard,32.00945353931289,False,"array,math,bit-manipulation,breadth-first-search,game-theory,bitmask",algorithms
3284,Sum of Consecutive Subarrays,sum-of-consecutive-subarrays,Medium,48.62788144895719,True,"array,two-pointers,dynamic-programming",algorithms
3285,Find Indices of Stable Mountains,find-indices-of-stable-mountains,Easy,86.74629242559968,False,array,algorithms
3286,Find a Safe Walk Through a Grid,find-a-safe-walk-through-a-grid,Medium,28.552963915997676,False,"array,breadth-first-search,graph,heap-priority-queue,matrix,shortest-path",algorithms
3287,Find the Maximum Sequence Value of Array,find-the-maximum-sequence-value-of-array,Hard,16.55841306065128,False,"array,dynamic-programming,bit-manipulation",algorithms
3288,Length of the Longest Increasing Path,length-of-the-longest-increasing-path,Hard,16.14756340615108,False,"array,binary-search,sorting",algorithms
3289,The Two Sneaky Numbers of Digitville,the-two-sneaky-numbers-of-digitville,Easy,88.97036042548797,False,"array,hash-table,math",algorithms
3290,Maximum Multiplication Score,maximum-multiplication-score,Medium,41.31573163005392,False,"array,dynamic-programming",algorithms
3291,Minimum Number of Valid Strings to Form Target I,minimum-number-of-valid-strings-to-form-target-i,Medium,18.892189473309735,False,"array,string,binary-search,dynamic-programming,trie,segment-tree,rolling-hash,string-matching,hash-function",algorithms
3292,Minimum Number of Valid Strings to Form Target II,minimum-number-of-valid-strings-to-form-target-ii,Hard,16.916336913510456,False,"array,string,binary-search,dynamic-programming,segment-tree,rolling-hash,string-matching,hash-function",algorithms
3293,Calculate Product Final Price,calculate-product-final-price,Medium,77.15789473684211,True,database,database
3294,Convert Doubly Linked List to Array II,convert-doubly-linked-list-to-array-ii,Medium,82.56087981146896,True,"array,linked-list,doubly-linked-list",algorithms
3295,Report Spam Message,report-spam-message,Medium,47.32401157184185,False,"array,hash-table,string",algorithms
3296,Minimum Number of Seconds to Make Mountain Height Zero,minimum-number-of-seconds-to-make-mountain-height-zero,Medium,35.40036720313611,False,"array,math,binary-search,greedy,heap-priority-queue",algorithms
3297,Count Substrings That Can Be Rearranged to Contain a String I,count-substrings-that-can-be-rearranged-to-contain-a-string-i,Medium,41.52857716503815,False,"hash-table,string,sliding-window",algorithms
3298,Count Substrings That Can Be Rearranged to Contain a String II,count-substrings-that-can-be-rearranged-to-contain-a-string-ii,Hard,58.64898717228869,False,"hash-table,string,sliding-window",algorithms
3299,Sum of Consecutive Subsequences,sum-of-consecutive-subsequences,Hard,48.95635673624288,True,"array,hash-table,dynamic-programming",algorithms
3300,Minimum Element After Replacement With Digit Sum,minimum-element-after-replacement-with-digit-sum,Easy,83.55923790615097,False,"array,math",algorithms
3301,Maximize the Total Height of Unique Towers,maximize-the-total-height-of-unique-towers,Medium,35.877011508492004,False,"array,greedy,sorting",algorithms
3302,Find the Lexicographically Smallest Valid Sequence,find-the-lexicographically-smallest-valid-sequence,Medium,19.323289345942253,False,"two-pointers,string,dynamic-programming,greedy",algorithms
3303,Find the Occurrence of First Almost Equal Substring,find-the-occurrence-of-first-almost-equal-substring,Hard,12.02802788266047,False,"string,string-matching",algorithms
3304,Find the K-th Character in String Game I,find-the-k-th-character-in-string-game-i,Easy,71.85302331841584,False,"math,bit-manipulation,recursion,simulation",algorithms
3305,Count of Substrings Containing Every Vowel and K Consonants I,count-of-substrings-containing-every-vowel-and-k-consonants-i,Medium,40.43603129016391,False,"hash-table,string,sliding-window",algorithms
3306,Count of Substrings Containing Every Vowel and K Consonants II,count-of-substrings-containing-every-vowel-and-k-consonants-ii,Medium,21.348585673790232,False,"hash-table,string,sliding-window",algorithms
3307,Find the K-th Character in String Game II,find-the-k-th-character-in-string-game-ii,Hard,29.54487014656724,False,"math,bit-manipulation,recursion",algorithms
3308,Find Top Performing Driver,find-top-performing-driver,Medium,53.00500834724541,True,database,database
3309,Maximum Possible Number by Binary Concatenation,maximum-possible-number-by-binary-concatenation,Medium,65.55314269478212,False,"array,bit-manipulation,enumeration",algorithms
3310,Remove Methods From Project,remove-methods-from-project,Medium,51.10015083678502,False,"depth-first-search,breadth-first-search,graph",algorithms
3311,Construct 2D Grid Matching Graph Layout,construct-2d-grid-matching-graph-layout,Hard,30.18123767489905,False,"array,hash-table,graph,matrix",algorithms
3312,Sorted GCD Pair Queries,sorted-gcd-pair-queries,Hard,18.729376771854813,False,"array,hash-table,math,binary-search,combinatorics,counting,number-theory,prefix-sum",algorithms
3313,Find the Last Marked Nodes in Tree,find-the-last-marked-nodes-in-tree,Hard,69.06666666666666,True,"tree,depth-first-search",algorithms
3314,Construct the Minimum Bitwise Array I,construct-the-minimum-bitwise-array-i,Easy,74.78373182746606,False,"array,bit-manipulation",algorithms
3315,Construct the Minimum Bitwise Array II,construct-the-minimum-bitwise-array-ii,Medium,34.487484671427545,False,"array,bit-manipulation",algorithms
3316,Find Maximum Removals From Source String,find-maximum-removals-from-source-string,Medium,37.58586027810353,False,"array,hash-table,two-pointers,string,dynamic-programming",algorithms
3317,Find the Number of Possible Ways for an Event,find-the-number-of-possible-ways-for-an-event,Hard,36.578032509630745,False,"math,dynamic-programming,combinatorics",algorithms
3318,Find X-Sum of All K-Long Subarrays I,find-x-sum-of-all-k-long-subarrays-i,Easy,63.53902039459627,False,"array,hash-table,sliding-window,heap-priority-queue",algorithms
3319,K-th Largest Perfect Subtree Size in Binary Tree,k-th-largest-perfect-subtree-size-in-binary-tree,Medium,62.24389663683131,False,"tree,depth-first-search,sorting,binary-tree",algorithms
3320,Count The Number of Winning Sequences,count-the-number-of-winning-sequences,Hard,31.854164343851043,False,"string,dynamic-programming",algorithms
3321,Find X-Sum of All K-Long Subarrays II,find-x-sum-of-all-k-long-subarrays-ii,Hard,14.956796350717136,False,"array,hash-table,sliding-window,heap-priority-queue",algorithms
3322,Premier League Table Ranking III,premier-league-table-ranking-iii,Medium,73.56902356902357,True,database,database
3323,Minimize Connected Groups by Inserting Interval,minimize-connected-groups-by-inserting-interval,Medium,58.29596412556054,True,"array,binary-search,sliding-window,sorting",algorithms
3324,Find the Sequence of Strings Appeared on the Screen,find-the-sequence-of-strings-appeared-on-the-screen,Medium,80.07759178101875,False,"string,simulation",algorithms
3325,Count Substrings With K-Frequency Characters I,count-substrings-with-k-frequency-characters-i,Medium,55.01239815798795,False,"hash-table,string,sliding-window",algorithms
3326,Minimum Division Operations to Make Array Non Decreasing,minimum-division-operations-to-make-array-non-decreasing,Medium,28.4258623961694,False,"array,math,greedy,number-theory",algorithms
3327,Check if DFS Strings Are Palindromes,check-if-dfs-strings-are-palindromes,Hard,19.133781631569633,False,"array,hash-table,string,tree,depth-first-search,hash-function",algorithms
3328,Find Cities in Each State II,find-cities-in-each-state-ii,Medium,71.61716171617162,True,database,database
3329,Count Substrings With K-Frequency Characters II,count-substrings-with-k-frequency-characters-ii,Hard,78.03203661327231,True,"hash-table,string,sliding-window",algorithms
3330,Find the Original Typed String I,find-the-original-typed-string-i,Easy,55.83674508389724,False,string,algorithms
3331,Find Subtree Sizes After Changes,find-subtree-sizes-after-changes,Medium,58.73910814966684,False,"array,hash-table,string,tree,depth-first-search",algorithms
3332,Maximum Points Tourist Can Earn,maximum-points-tourist-can-earn,Medium,48.427644416209105,False,"array,dynamic-programming,matrix",algorithms
3333,Find the Original Typed String II,find-the-original-typed-string-ii,Hard,14.46223940356206,False,"string,dynamic-programming,prefix-sum",algorithms
3334,Find the Maximum Factor Score of Array,find-the-maximum-factor-score-of-array,Medium,40.3298469843412,False,"array,math,number-theory",algorithms
3335,Total Characters in String After Transformations I,total-characters-in-string-after-transformations-i,Medium,26.100899351463685,False,"hash-table,math,string,dynamic-programming,counting",algorithms
3336,Find the Number of Subsequences With Equal GCD,find-the-number-of-subsequences-with-equal-gcd,Hard,38.10386894388289,False,"array,math,dynamic-programming,number-theory",algorithms
3337,Total Characters in String After Transformations II,total-characters-in-string-after-transformations-ii,Hard,31.472179289026275,False,"hash-table,math,string,dynamic-programming,counting",algorithms
3338,Second Highest Salary II,second-highest-salary-ii,Medium,91.93548387096774,True,database,database
3339,Find the Number of K-Even Arrays,find-the-number-of-k-even-arrays,Medium,59.758551307847085,True,dynamic-programming,algorithms
3340,Check Balanced String,check-balanced-string,Easy,82.7607970426472,False,string,algorithms
3341,Find Minimum Time to Reach Last Room I,find-minimum-time-to-reach-last-room-i,Medium,32.86100784397688,False,"array,graph,heap-priority-queue,matrix,shortest-path",algorithms
3342,Find Minimum Time to Reach Last Room II,find-minimum-time-to-reach-last-room-ii,Medium,48.00397614314115,False,"array,graph,heap-priority-queue,matrix,shortest-path",algorithms
3343,Count Number of Balanced Permutations,count-number-of-balanced-permutations,Hard,14.80147654632214,False,"math,string,dynamic-programming,combinatorics",algorithms
3344,Maximum Sized Array,maximum-sized-array,Medium,60.0,True,"binary-search,bit-manipulation",algorithms
3345,Smallest Divisible Digit Product I,smallest-divisible-digit-product-i,Easy,64.9852060330519,False,"math,enumeration",algorithms
3346,Maximum Frequency of an Element After Performing Operations I,maximum-frequency-of-an-element-after-performing-operations-i,Medium,18.440482303156923,False,"array,binary-search,sliding-window,sorting,prefix-sum",algorithms
3347,Maximum Frequency of an Element After Performing Operations II,maximum-frequency-of-an-element-after-performing-operations-ii,Hard,38.07560137457045,False,"array,binary-search,sliding-window,sorting,prefix-sum",algorithms
3348,Smallest Divisible Digit Product II,smallest-divisible-digit-product-ii,Hard,8.165839710705576,False,"math,string,backtracking,greedy,number-theory",algorithms
3349,Adjacent Increasing Subarrays Detection I,adjacent-increasing-subarrays-detection-i,Easy,39.425990119278325,False,array,algorithms
3350,Adjacent Increasing Subarrays Detection II,adjacent-increasing-subarrays-detection-ii,Medium,39.49705702411342,False,"array,binary-search",algorithms
3351,Sum of Good Subsequences,sum-of-good-subsequences,Hard,28.062377301181613,False,"array,hash-table,dynamic-programming",algorithms
